trip_id,created_at,route_type,origin_center,origin_name,dest_center,dest_name,dispatch_time,delivery_time,osrm_distance_km,osrm_time_min,actual_time_min,vehicle_reg,driver_id,client,status,billed_amount
trip-153833820626259309,2018-09-30 20:10:06.262816,Carting,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND400015AAA,Mumbai_CottonGreen_DPC (Maharashtra),2018-09-30 20:10:06.262816,2018-09-30 22:39:17.946900,25.0823,19.0,42.0,UP 54 XZ 6139,DRV-053,Orion Pharma,COMPLETED,44439.0
trip-153808373092005493,2018-09-27 21:28:50.920306,Carting,IND110044AAB,Del_Okhla_PC (Delhi),IND131028AAB,Sonipat_Kundli_H (Haryana),2018-09-27 21:28:50.920306,2018-09-28 01:54:30.562543,10.663,19.0,14.0,CH 26 LC 5002,DRV-030,Shakti Cement,COMPLETED,24573.0
trip-153750670483274503,2018-09-21 05:11:44.833176,FTL,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),2018-09-21 05:11:44.833176,2018-09-22 10:08:32.593022,26.3211,19.0,35.0,ch74tg3504,DRV-022,Shakti Cement,COMPLETED,50278.0
trip-153698270612569196,2018-09-15 03:38:23.264614,FTL,IND461111AAA,Itarsi_DivrsnRd_D (Madhya Pradesh),IND460001AAA,Betul_PatelWrd_D (Madhya Pradesh),2018-09-15 09:24:54.512546,2018-09-15 11:38:03.912302,24.4336,18.0,30.0,UP33PG6813,DRV-059,Internal,COMPLETED,13287.0
trip-153688314048067832,2018-09-13 23:59:00.480934,FTL,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-13 23:59:00.480934,2018-09-14 04:30:40.936920,30.887,28.0,40.0,DL11SJ8690,DRV-014,Internal,COMPLETED,36235.0
trip-153817276844501870,2018-09-28 22:12:48.445270,Carting,IND400072AAB,Mumbai Hub (Maharashtra),IND400015AAA,Mumbai_CottonGreen_DPC (Maharashtra),2018-09-28 22:12:48.445270,2018-09-28 23:39:56.369996,11.0094,8.0,16.0,CH 15 XO 9785,DRV-045,Vertex Retail,COMPLETED,25459.0
trip-153833597956978694,2018-09-30 19:32:59.570012,FTL,IND124507AAA,Bahadurgarh_DC (Haryana),IND131028AAE,Sonipat_Central_D_2 (Haryana),2018-10-01 01:47:47.396513,2018-10-01 08:10:42.935519,36.3615,44.0,104.0,RJ68AX5315,DRV-053,Apex Chemicals,COMPLETED,29604.0
trip-153687045109833604,2018-09-13 20:27:31.098661,Carting,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND201301AAF,Noida_Sec 02_DPC (Uttar Pradesh),2018-09-13 20:27:31.098661,2018-09-13 23:10:18.749248,13.475700000000002,16.0,18.0,UK16VU2612,DRV-006,Orion Pharma,COMPLETED,29028.0
trip-153793724939985639,2018-09-26 04:47:29.400096,Carting,IND144001AAB,Jalandhar_DPC (Punjab),IND144401AAB,Phagwara_Lovely_D (Punjab),2018-09-26 04:47:29.400096,2018-09-26 05:20:53.210601,11.6138,12.0,11.0,PB-74-TA-4257,DRV-016,Apex Chemicals,COMPLETED,66342.0
trip-153739454399603402,2018-09-19 22:02:23.996267,FTL,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-19 22:02:23.996267,2018-09-20 17:56:30.282386,28.4067,21.0,41.0,DL-11-SJ-8690,DRV-026,Apex Chemicals,COMPLETED,78371.0
trip-153756191288494459,2018-09-21 20:31:52.885189,FTL,IND614602AAA,Pattukotai_anthniyr_D (Tamil Nadu),IND614804AAA,Peravurani_SH71_D (Tamil Nadu),2018-09-22 00:29:47.446839,2018-09-22 01:16:41.414137,23.407,24.0,36.0,HR-47-UT-6925,DRV-002,Shakti Cement,COMPLETED,80589.0
trip-153825299881642036,2018-09-29 20:29:58.816684,Carting,IND742102AAB,Berhampore_Central_I_2 (West Bengal),IND742303AAB,Domkal_Central_D_2 (West Bengal),2018-09-29 20:29:58.816684,2018-09-29 22:45:54.566489,9.6023,6.0,16.0,CH-46-GN-6279,DRV-048,Internal,COMPLETED,56432.0
trip-153681586888967138,2018-09-13 05:17:48.889941,FTL,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-13 05:17:48.889941,2018-09-14 14:02:28.511224,25.7681,25.0,45.0,HR59KV7624,DRV-047,Internal,COMPLETED,29575.0
trip-153707441567897568,2018-09-16 05:06:55.679239,Carting,IND248001AAD,Dehradun_Nirjanpur_L (Uttarakhand),IND131028AAB,Sonipat_Kundli_H (Haryana),2018-09-16 05:06:55.679239,2018-09-17 01:09:17.592846,9.8249,7.0,12.0,UK 81 YH 8800,DRV-049,Internal,COMPLETED,27344.0
trip-153730960585588128,2018-09-18 22:26:45.856158,FTL,IND813102AAA,Banka_Wardno6_D (Bihar),IND812002AAA,Bhagalpur_Pbroad_DC (Bihar),2018-09-19 02:58:21.647913,2018-09-19 04:52:08.329715,26.8774,25.0,51.0,RJ45BB5786,DRV-029,Orion Pharma,COMPLETED,84848.0
trip-153804768247611878,2018-09-27 11:28:02.476374,FTL,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-27 11:28:02.476374,2018-09-28 18:58:42.895920,159.2615,120.0,194.0,HR59KV7624,DRV-022,Internal,COMPLETED,16841.0
trip-153713254568796001,2018-09-16 21:15:45.688352,FTL,IND521225AAB,Vijayawada_Rynapadu_H (Andhra Pradesh),IND521201AAA,Nuzvid_Ward17_D (Andhra Pradesh),2018-09-16 21:15:45.688352,2018-09-17 00:55:14.037979,23.7181,25.0,36.0,UK16VU2612,DRV-017,Internal,COMPLETED,22290.0
trip-153855657660980145,2018-10-03 08:49:36.610053,Carting,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),2018-10-03 08:49:36.610053,2018-10-03 13:06:08.967901,11.6162,11.0,17.0,HR39BZ6168,DRV-059,Shakti Cement,COMPLETED,82900.0
trip-153833225483710078,2018-09-30 18:30:54.837368,Carting,IND400072AAD,Mumbai_Chndivli_PC (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-30 18:30:54.837368,2018-09-30 21:01:45.627558,14.0768,11.0,31.0,PB 43 VC 3573,DRV-060,Vertex Retail,COMPLETED,51963.0
trip-153833349751800510,2018-09-30 18:51:37.518242,Carting,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND700028AAB,CCU_DumDum_DPC (West Bengal),2018-09-30 18:51:37.518242,2018-09-30 21:20:16.084346,11.0931,12.0,35.0,PB-18-BK-2160,DRV-019,Shakti Cement,COMPLETED,33118.0
trip-153811756071784931,2018-09-28 06:52:40.718132,FTL,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),2018-09-28 06:52:40.718132,2018-09-29 18:51:19.227502,28.9393,20.0,71.0,CH40BH2290,DRV-010,Internal,COMPLETED,90009.0
trip-153696391432268335,2018-09-14 22:25:14.322935,FTL,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND834002AAB,Ranchi_Hub (Jharkhand),2018-09-14 22:25:14.322935,2018-09-15 12:17:31.488388,30.569,21.0,78.0,CH85NJ1986,DRV-046,Orion Pharma,COMPLETED,86370.0
trip-153730750350371969,2018-09-18 21:51:43.504098,Carting,IND520011AAA,Vijayawada (Andhra Pradesh),IND521185AAA,Nandigama_Chndrlpd_D (Andhra Pradesh),2018-09-19 01:08:53.991366,2018-09-19 03:41:01.591188,11.3849,8.0,14.0,UK29GJ4566,DRV-026,Vertex Retail,COMPLETED,63238.0
trip-153694635222985978,2018-09-14 17:32:32.230116,Carting,IND400011AAA,LowerParel_CP (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),2018-09-14 17:32:32.230116,2018-09-14 18:45:39.989112,15.0241,13.0,30.0,DL-30-AN-8381,DRV-018,Internal,COMPLETED,93574.0
trip-153765880416765209,2018-09-22 23:26:44.168025,Carting,IND380006AAA,Ahmedabad_Paldi_D (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-23 01:29:38.835239,2018-09-23 02:16:02.782722,11.8248,9.0,12.0,PB-43-VC-3573,DRV-030,Internal,COMPLETED,76781.0
trip-153731750755786826,2018-09-19 00:38:27.558138,Carting,IND441904AAB,Bhandara_RjnaiDPP_D (Maharashtra),IND441912AAA,Bhandara_KaremDPP_D (Maharashtra),2018-09-19 03:59:47.695173,2018-09-19 05:10:57.152231,10.9647,10.0,11.0,RJ66RW8007,DRV-039,Internal,COMPLETED,40768.0
trip-153824960569169880,2018-09-29 19:33:25.691948,Carting,IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),2018-09-29 19:33:25.691948,2018-09-29 23:08:21.360433,10.376,9.0,9.0,uk16vu2612,DRV-002,Internal,COMPLETED,27689.0
trip-153815348842517288,2018-09-28 16:51:28.425389,Carting,IND400072AAB,Mumbai Hub (Maharashtra),IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),2018-09-28 16:51:28.425389,2018-09-28 19:47:56.515334,10.2138,7.0,26.0,UK 29 GJ 4566,DRV-054,Internal,COMPLETED,20703.0
trip-153766739696529589,2018-09-23 01:49:56.965533,Carting,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),2018-09-23 01:49:56.965533,2018-09-23 06:07:40.171085,10.7945,12.0,34.0,UP17GN7381,DRV-053,Shakti Cement,COMPLETED,88683.0
trip-153825048667857202,2018-09-29 19:48:06.678824,Carting,IND492001AAB,Raipur_Katora_IP (Chhattisgarh),IND492007AAA,Raipur_Central_D_5 (Chhattisgarh),2018-09-29 19:48:06.678824,2018-09-30 03:13:43.471603,10.9127,10.0,54.0,HR26EV8787,DRV-048,Apex Chemicals,COMPLETED,32216.0
trip-153819244670759138,2018-09-29 03:40:46.707930,FTL,IND131028AAB,Sonipat_Kundli_H (Haryana),IND244001AAA,Moradabad_DC (Uttar Pradesh),2018-09-29 03:40:46.707930,2018-09-29 16:16:01.283595,23.3652,19.0,29.0,HR 41 FO 7216,DRV-003,Internal,COMPLETED,53803.0
trip-153800278398295881,2018-09-26 22:59:43.983220,Carting,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND382345AAA,Amdavad_East (Gujarat),2018-09-26 22:59:43.983220,2018-09-27 00:24:09.095982,14.2976,12.0,29.0,DL64IB1058,DRV-038,Internal,COMPLETED,62585.0
trip-153840799052606574,2018-10-01 15:33:10.526309,Carting,IND600032AAB,Chennai_Hub (Tamil Nadu),IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),2018-10-01 15:33:10.526309,2018-10-01 17:38:03.828789,11.7755,10.0,14.0,CH40IK6238,DRV-052,Orion Pharma,COMPLETED,66543.0
trip-153824746114008347,2018-09-29 18:57:41.140338,Carting,IND400072AAB,Mumbai Hub (Maharashtra),IND421302AAR,Mumbai_East_I_21 (Maharashtra),2018-09-29 18:57:41.140338,2018-09-30 00:37:22.915226,14.0436,12.0,21.0,PB47HL3939,DRV-052,Internal,COMPLETED,25891.0
trip-153685118157266945,2018-09-13 15:06:21.572904,FTL,IND302014AAA,Jaipur_Hub (Rajasthan),IND301001AAB,Alwar_Central_I_1 (Rajasthan),2018-09-13 15:06:21.572904,2018-09-13 19:55:04.908698,24.9354,22.0,27.0,UK-69-NX-5397,DRV-059,Internal,COMPLETED,24846.0
trip-153776130151537966,2018-09-24 03:55:01.515746,Carting,IND401602AAA,Dahanu_KetyDPP_D (Maharashtra),IND401501AAA,Boisar_OstwlEmp_D (Maharashtra),2018-09-24 06:26:46.082531,2018-09-24 09:59:18.705046,19.1581,17.0,48.0,up29hf3900,DRV-049,Orion Pharma,COMPLETED,12821.0
trip-153743082753098247,2018-09-20 08:07:07.531227,Carting,IND201307AAA,Noida_Chukhndi_D (Uttar Pradesh),IND201301AAL,Dadri_ICDCant_D (Uttar Pradesh),2018-09-20 08:59:39.680304,2018-09-20 09:54:23.798908,13.2937,14.0,32.0,HR-49-VN-6344,DRV-055,Shakti Cement,COMPLETED,79691.0
trip-153774587397710894,2018-09-23 23:37:53.977363,Carting,IND560043AAC,HBR Layout PC (Karnataka),IND560064AAA,Bengaluru_NwYlhnka_DC (Karnataka),2018-09-23 23:37:53.977363,2018-09-24 01:06:47.460126,12.9617,17.0,26.0,PB-74-TA-4257,DRV-020,Internal,COMPLETED,58069.0
trip-153764914846990529,2018-09-22 20:45:48.470147,Carting,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND500010AAA,Hyderabad_Alwal_I (Telangana),2018-09-22 20:45:48.470147,2018-09-22 23:59:54.896563,16.3778,19.0,19.0,rj58am5345,DRV-031,Shakti Cement,COMPLETED,23211.0
trip-153756665128871273,2018-09-21 21:50:51.288973,Carting,IND302014AAB,Jaipur_Central_I_7 (Rajasthan),IND303901AAA,Chaksu_TonkRoad_D (Rajasthan),2018-09-21 21:50:51.288973,2018-09-22 00:09:57.540363,13.6177,13.0,16.0,PB31NP8886,DRV-007,Internal,COMPLETED,73408.0
trip-153818232740977359,2018-09-29 00:52:07.410028,Carting,IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),IND209801AAA,Unnao_VikasRam_D (Uttar Pradesh),2018-09-29 00:52:07.410028,2018-09-29 03:31:43.703126,10.1883,7.0,12.0,HR-24-VR-5371,DRV-011,Apex Chemicals,COMPLETED,65556.0
trip-153785922795394838,2018-09-25 07:07:07.954243,Carting,IND302014AAB,Jaipur_Central_I_7 (Rajasthan),IND302006AAA,Jaipur (Rajasthan),2018-09-25 07:07:07.954243,2018-09-25 07:51:49.400340,12.4065,11.0,21.0,HR63TT4697,DRV-059,Vertex Retail,COMPLETED,92161.0
trip-153807888070969855,2018-09-27 20:08:00.709951,FTL,IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),IND584101AAA,Raichur_LSRoad_DC (Karnataka),2018-09-27 20:08:00.709951,2018-09-28 00:09:28.074072,23.5439,25.0,39.0,HR26EV8787,DRV-016,Internal,COMPLETED,74544.0
trip-153813054539491687,2018-09-28 10:29:05.395171,FTL,IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),IND282001AAA,Agra_Idgah_P (Uttar Pradesh),2018-09-28 10:29:05.395171,2018-09-28 18:44:53.999943,23.2222,16.0,33.0,DL-30-AN-8381,DRV-047,Shakti Cement,COMPLETED,33967.0
trip-153792997927676794,2018-09-26 02:46:19.277017,Carting,IND583201AAA,Hospet (Karnataka),IND583227AAA,Gangavathi_PhrmPlza_D (Karnataka),2018-09-26 02:46:19.277017,2018-09-26 04:02:15.600510,15.827,15.0,28.0,UP13DI3925,DRV-017,Vertex Retail,COMPLETED,8186.0
trip-153783228073374044,2018-09-24 23:38:00.734009,FTL,IND788026AAC,Silchar_Sirikona_H (Assam),IND781018AAB,Guwahati_Hub (Assam),2018-09-24 23:38:00.734009,2018-09-25 11:41:24.659994,54.983,46.0,60.0,ch46gn6279,DRV-014,Vertex Retail,COMPLETED,15809.0
trip-153691150860763592,2018-09-14 07:51:48.607884,Carting,IND122001AAD,Gurgaon_Kadipur (Haryana),IND122050AAA,Gurgaon_Manesar (Haryana),2018-09-14 08:52:29.754495,2018-09-14 09:55:51.667011,15.3156,19.0,50.0,pb31np8886,DRV-029,Orion Pharma,COMPLETED,56952.0
trip-153790802983291464,2018-09-25 20:40:29.833159,Carting,IND110037AAM,Delhi_Airport_H (Delhi),IND201001AAC,Ghaziabad_Central_L_8 (Uttar Pradesh),2018-09-25 20:40:29.833159,2018-09-25 23:49:24.703995,13.0363,16.0,23.0,UP33PG6813,DRV-035,Internal,COMPLETED,92458.0
trip-153796680809893235,2018-09-26 13:00:08.099207,Carting,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),2018-09-26 13:00:08.099207,2018-09-26 16:07:05.568682,12.9955,13.0,19.0,PB53DC7224,DRV-054,Internal,COMPLETED,8947.0
trip-153799840943007857,2018-09-26 21:46:49.430336,Carting,IND641062AAD,Coimbatore_Karayam_H (Tamil Nadu),IND643231AAA,Coonoor_Fairybnk_D (Tamil Nadu),2018-09-26 21:46:49.430336,2018-09-27 01:24:41.581149,26.1903,18.0,78.0,HR 73 CY 1771,DRV-028,Orion Pharma,COMPLETED,18454.0
trip-153738926186274418,2018-09-19 20:34:21.863047,FTL,IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),IND342602AAC,Bilara_Central_DPP_2 (Rajasthan),2018-09-19 20:34:21.863047,2018-09-20 01:37:08.008727,24.2666,17.0,27.0,HR13HG1333,DRV-005,Vertex Retail,COMPLETED,43405.0
trip-153755197552057687,2018-09-21 17:46:15.520839,Carting,IND574227AAA,Moodbidri_MrdiVlge_D (Karnataka),IND574104AAA,Karkala_MarketRd_D (Karnataka),2018-09-22 02:08:04.858104,2018-09-22 02:33:18.691474,10.8797,8.0,14.0,UP-33-PG-6813,DRV-021,Orion Pharma,COMPLETED,65295.0
trip-153775004715325808,2018-09-24 00:47:27.153636,FTL,IND624001AAA,Dindigul_Central_D_1 (Tamil Nadu),IND624619AAA,Oddnchtram_Palani_D (Tamil Nadu),2018-09-24 00:47:27.153636,2018-09-24 01:48:34.237315,24.2015,22.0,31.0,HR15HP2193,DRV-034,Internal,COMPLETED,54799.0
trip-153782212516277410,2018-09-24 20:48:45.163034,FTL,IND148028AAA,Sunam_DC (Punjab),IND147001AAD,Patiala_GainMrkt_L (Punjab),2018-09-25 04:27:07.097333,2018-09-25 06:21:18.528035,23.581,19.0,27.0,CH-67-HY-8613,DRV-008,Shakti Cement,COMPLETED,46632.0
trip-153737943890933034,2018-09-19 17:50:38.909568,Carting,IND560078AAC,BLR_JPNagar_Pc (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),2018-09-19 17:50:38.909568,2018-09-19 19:59:24.252114,9.3023,8.0,9.0,ch67hy8613,DRV-018,Internal,COMPLETED,66456.0
trip-153835412703567929,2018-10-01 00:35:27.035893,Carting,IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),IND208019AAA,Kanpur_Rawatpur_D (Uttar Pradesh),2018-10-01 00:35:27.035893,2018-10-01 02:47:46.877963,12.9702,13.0,78.0,PB47CH2654,DRV-047,Apex Chemicals,COMPLETED,47984.0
trip-153782001334336409,2018-09-24 20:13:33.343620,FTL,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-24 20:13:33.343620,2018-09-25 00:34:15.301192,26.7586,30.0,42.0,CH10YZ3615,DRV-022,Internal,COMPLETED,37159.0
trip-153750699862676445,2018-09-21 05:16:38.627015,FTL,IND131028AAB,Sonipat_Kundli_H (Haryana),IND244001AAA,Moradabad_DC (Uttar Pradesh),2018-09-21 05:16:38.627015,2018-09-21 15:33:52.198775,23.0991,19.0,29.0,RJ68AX5315,DRV-017,Internal,COMPLETED,9089.0
trip-153850966312710995,2018-10-02 19:47:43.127344,Carting,IND683572AAA,Angamaly_CivilStn_D (Kerala),IND680307AAA,Chalakudy_SurbhiTh_D (Kerala),2018-10-03 01:05:55.978251,2018-10-03 02:05:13.793926,10.353,8.0,24.0,UP-29-HF-3900,DRV-055,Internal,COMPLETED,79888.0
trip-153715343635071325,2018-09-17 03:03:56.350978,FTL,IND532001AAB,Srikakulam_Kuslpram_I (Andhra Pradesh),IND532421AAA,Narasnpeta_HudcoDPP_D (Andhra Pradesh),2018-09-17 03:03:56.350978,2018-09-17 04:09:01.165056,26.548,18.0,31.0,DL33CT2113,DRV-005,Shakti Cement,COMPLETED,94946.0
trip-153686226872275603,2018-09-13 18:11:08.723015,Carting,IND574227AAA,Moodbidri_MrdiVlge_D (Karnataka),IND574104AAA,Karkala_MarketRd_D (Karnataka),2018-09-14 02:13:41.398122,2018-09-14 02:43:55.206631,9.8758,8.0,14.0,UK16VU2612,DRV-015,Shakti Cement,COMPLETED,61582.0
trip-153739297544980495,2018-09-19 21:36:15.450232,FTL,IND431136AAC,Aurangabad_Central_H_1 (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-19 21:36:15.450232,2018-09-20 05:23:22.245677,33.8821,30.0,70.0,PB47HL3939,DRV-025,Apex Chemicals,COMPLETED,43642.0
trip-153833745711667681,2018-09-30 19:57:37.116958,Carting,IND400072AAB,Mumbai Hub (Maharashtra),IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),2018-09-30 19:57:37.116958,2018-09-30 21:16:38.584837,10.8413,8.0,15.0,HR16SP9238,DRV-058,Internal,COMPLETED,11797.0
trip-153741486713730139,2018-09-20 03:41:07.137715,Carting,IND110037AAM,Delhi_Airport_H (Delhi),IND121004AAB,FBD_Balabhgarh_DPC (Haryana),2018-09-20 03:41:07.137715,2018-09-20 05:34:27.403774,15.1474,13.0,32.0,RJ-29-ZS-5978,DRV-021,Orion Pharma,COMPLETED,21429.0
trip-153774183943645102,2018-09-23 22:30:39.436721,Carting,IND712310AAE,Kolkata_North_I_4 (West Bengal),IND711303AAA,Bagnan_Harop_D (West Bengal),2018-09-23 22:30:39.436721,2018-09-24 00:46:07.807847,21.5902,15.0,23.0,RJ68AX5315,DRV-032,Vertex Retail,COMPLETED,20836.0
trip-153705471486861586,2018-09-15 23:38:34.868954,Carting,IND281401AAA,Chhata_GvrdnDPP_D (Uttar Pradesh),IND121004AAB,FBD_Balabhgarh_DPC (Haryana),2018-09-16 03:18:30.530813,2018-09-16 05:59:43.305302,10.5786,7.0,12.0,PB47HL3939,DRV-056,Orion Pharma,COMPLETED,91815.0
trip-153784648815074327,2018-09-25 03:34:48.151003,Carting,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND500008AAC,Hyderabad_Tolichwk_I (Telangana),2018-09-25 03:34:48.151003,2018-09-25 06:18:49.934387,16.471400000000003,15.0,29.0,DL-11-SJ-8690,DRV-013,Internal,COMPLETED,42531.0
trip-153704342854334539,2018-09-15 20:30:28.543561,Carting,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND500010AAA,Hyderabad_Alwal_I (Telangana),2018-09-15 20:30:28.543561+05:30,2018-09-15 23:21:47.369349,12.5368,19.0,13.0,CH 85 NJ 1986,DRV-014,Apex Chemicals,COMPLETED,65661.0
trip-153704426661810834,2018-09-15 20:44:26.618455,Carting,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND600110AAA,Chennai_Madhavaram_L (Tamil Nadu),2018-09-15 20:44:26.618455,2018-09-16 03:16:19.097541,10.7427,13.0,15.0,UP52IC5573,DRV-007,Internal,COMPLETED,85929.0
trip-153720472511502815,2018-09-17 17:18:45.115318,Carting,IND400011AAA,LowerParel_CP (Maharashtra),IND400072AAD,Mumbai_Chndivli_PC (Maharashtra),2018-09-17 17:18:45.115318,2018-09-17 18:36:02.887845,11.5829,11.0,27.0,HR-77-LN-6419,DRV-003,Orion Pharma,COMPLETED,31861.0
trip-153749325178152705,2018-09-21 01:27:31.781848,Carting,IND360530AAB,Jamjodhpur_Court_D (Gujarat),IND362001AAA,Junagadh_DPC (Gujarat),2018-09-21 06:42:45.577595,2018-09-21 08:44:10.315587,29.9046,41.0,22.0,UP37UP7482,DRV-021,Internal,COMPLETED,85888.0
trip-153744714859145201,2018-09-20 12:39:08.591738,Carting,IND396232AAA,Silvassa_Samrvrni_D (Dadra and Nagar Haveli),IND396191AAC,Vapi_IndEstat_I (Gujarat),2018-09-20 12:39:08.591738,2018-09-20 13:44:01.426466,9.7337,8.0,22.0,HR21SN1520,DRV-016,Apex Chemicals,COMPLETED,53253.0
trip-153741488024736154,2018-09-20 03:41:20.247700,Carting,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560078AAC,BLR_JPNagar_Pc (Karnataka),2018-09-20 03:41:20.247700,2018-09-20 05:38:55.685896,13.5087,11.0,36.0,HR55GV5088,DRV-032,Orion Pharma,COMPLETED,77550.0
trip-153790096431399142,2018-09-25 18:42:44.314234,Carting,IND122001AAA,GGN_DPC (Haryana),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-25 18:42:44.314234,2018-09-25 20:50:53.494714,14.1841,14.0,50.0,RJ 43 DD 3546,DRV-024,Internal,COMPLETED,79872.0
trip-153792784302405572,2018-09-26 02:10:43.024287,FTL,IND249407AAA,Haridwar (Uttarakhand),IND246149AAA,Kotdwara_Nzbadrd_D (Uttarakhand),2018-09-26 02:10:43.024287,2018-09-26 05:29:32.628815,48.8305,37.0,81.0,PB18BK2160,DRV-018,Internal,COMPLETED,92777.0
trip-153676020765952709,2018-09-12 13:50:07.659776,Carting,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),2018-09-12 13:50:07.659776,2018-09-12 15:34:18.686478,12.0969,14.0,30.0,CH67HY8613,DRV-053,Internal,COMPLETED,35741.0
trip-153817712313897848,2018-09-28 23:25:23.139238,Carting,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND400102AAC,Mumbai_Jogshwri_I (Maharashtra),2018-09-28 23:25:23.139238,2018-09-29 02:18:14.759969,11.9127,12.0,22.0,UP38FZ9486,DRV-033,Shakti Cement,COMPLETED,76526.0
trip-153784444619182945,2018-09-25 03:00:46.192079,FTL,IND721306AAA,Kharagpur_DC (West Bengal),IND721133AAA,Keshiary_MdnprDPP_D (West Bengal),2018-09-25 03:00:46.192079,2018-09-25 04:06:39.240031,18.3573,16.0,34.0,UP-54-XZ-6139,DRV-031,Shakti Cement,COMPLETED,15354.0
trip-153715716418547459,2018-09-17 04:06:04.185714,FTL,IND735224AAA,Mainaguri_MilpaDPP_D (West Bengal),IND736146AAA,Mathabhang_Pshimpra_D (West Bengal),2018-09-17 07:19:52.635373,2018-09-17 08:52:27.969792,25.9127,23.0,24.0,UK 29 NF 9548,DRV-012,Internal,COMPLETED,35636.0
trip-153699350354578990,2018-09-15 06:38:23.546058,Carting,IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),IND401208AAA,Nalasopara (Maharashtra),2018-09-15 06:38:23.546058,2018-09-15 07:48:23.846864,14.9259,11.0,24.0,PB-68-LJ-4728,DRV-025,Internal,COMPLETED,38133.0
trip-153807505454764367,2018-09-27 19:04:14.547882,Carting,IND520011AAA,Vijayawada (Andhra Pradesh),IND521185AAA,Nandigama_Chndrlpd_D (Andhra Pradesh),2018-09-28 01:26:56.232181,2018-09-28 03:40:18.644459,11.2032,7.0,14.0,HR 49 VN 6344,DRV-033,Orion Pharma,COMPLETED,61208.0
trip-153800108136846788,2018-09-26 22:31:21.368716,FTL,IND416012AAA,Kolhapur_Shivaji_I (Maharashtra),IND415612AAA,Ratnagiri_MjgaonRd_D (Maharashtra),2018-09-26 22:31:21.368716,2018-09-27 04:09:59.448442,26.2484,19.0,44.0,HR77LN6419,DRV-032,Internal,COMPLETED,87868.0
trip-153684401308055717,2018-09-13 13:06:53.080785,FTL,IND781018AAB,Guwahati_Hub (Assam),IND793001AAA,Shillong (Meghalaya),2018-09-13 13:06:53.080785,2018-09-13 18:44:34.958266,85.14760000000001,60.0,129.0,rj34gx8933,DRV-031,Shakti Cement,COMPLETED,79548.0
